baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000026833.18	357.086195352033	-1.19858714762515	0.151741170667356	-7.89889218828207	2.81393137335876e-15	3.82653992341697e-14
ENSMUSG00000046711.16	831.405796737559	0.821803748063945	0.104197393129318	7.886989524239	3.09563383863121e-15	4.20685052909719e-14
ENSMUSG00000066571.13	761.75621736628	0.855476022382983	0.108555843595575	7.88051563184437	3.26032830044943e-15	4.42775687889776e-14
ENSMUSG00000038539.15	2804.54544097767	-0.931275311390052	0.11828680340435	-7.87302796751211	3.4615923161242e-15	4.69800499454575e-14
ENSMUSG00000020601.8	796.95203345932	-0.924745289250749	0.117463465847106	-7.87262050018532	3.47288901136531e-15	4.71024795991008e-14
ENSMUSG00000064215.13	540.866259413778	-1.10903739168562	0.140979889351702	-7.86663542428314	3.64306325452806e-15	4.93781795540061e-14
ENSMUSG00000034311.3	469.484083336783	0.993962220766404	0.126374615431448	7.86520471198252	3.6849434648282e-15	4.99131380180296e-14
ENSMUSG00000073295.4	52.0543205958513	3.58148307925749	0.455468309998263	7.86329806188086	3.74149300940481e-15	5.06459652162534e-14
ENSMUSG00000002280.11	521.732135496507	0.964202225818025	0.122657968767613	7.86090162347948	3.81378231936565e-15	5.15907533751052e-14
ENSMUSG00000029640.17	790.780888600356	0.832432046580468	0.105962519598088	7.85591027599053	3.96879113405872e-15	5.3652560484398e-14
ENSMUSG00000042489.15	335.045782711305	1.08804811611885	0.138516663064317	7.85499803452264	3.9977841971633e-15	5.40092294573687e-14
ENSMUSG00000026727.10	1756.02150156424	-0.726434854186097	0.0924919313731732	-7.85403486986537	4.02862202587451e-15	5.43903392495269e-14
ENSMUSG00000029847.13	34.2768921936189	3.89409490424475	0.49649235730623	7.84321218028925	4.39165003085626e-15	5.92529209182737e-14
ENSMUSG00000104164.1	55.2343079728711	2.52321382936584	0.321717637514227	7.84294528848843	4.40099773962565e-15	5.93403584475779e-14
ENSMUSG00000033880.11	1055.41024652635	-1.17473159700026	0.149804925797637	-7.8417421239348	4.44338155184637e-15	5.98728307152111e-14
ENSMUSG00000030189.15	3986.99681713182	0.795110235717028	0.101399791609991	7.84133993859892	4.45763872722537e-15	6.00258612474843e-14
ENSMUSG00000028048.11	1695.9011808	-0.749827087375397	0.0956291896159453	-7.84098548138664	4.47024130524207e-15	6.01564267195027e-14
ENSMUSG00000037101.16	64.0555366956551	9.44596795416739	1.20502882204297	7.83879006159616	4.54908365823614e-15	6.11776377352264e-14
ENSMUSG00000002602.16	6896.09817756606	-0.612200271515917	0.078105309079593	-7.8381390296024	4.57272569629054e-15	6.14556517767047e-14
ENSMUSG00000078249.5	679.63330186852	0.878416004505144	0.112085379628208	7.83702573358708	4.61343531381572e-15	6.19625377612226e-14
ENSMUSG00000020315.18	22430.6303523468	-0.661051174810941	0.0843553837116882	-7.83650249366771	4.6326915441456e-15	6.21808151032306e-14
ENSMUSG00000027947.11	464.408971959784	0.957827734627191	0.122258914955645	7.83442037723536	4.71010440209988e-15	6.31788922944013e-14
ENSMUSG00000027210.20	993.974833623053	-0.863545983902941	0.110278743183938	-7.83057513144303	4.85643218760045e-15	6.5099466960341e-14
ENSMUSG00000079042.10	118.093547763145	9.36628312479512	1.19667746868394	7.82690689003765	5.00019119007727e-15	6.69831437288216e-14
ENSMUSG00000032353.9	1459.66805784181	-0.847763542409787	0.108442950183905	-7.81759940108685	5.38402109002957e-15	7.20783211515796e-14
ENSMUSG00000040548.16	698.643285362191	0.890066984342262	0.113980865751372	7.80891580770913	5.76820137108727e-15	7.71715990804093e-14
ENSMUSG00000029247.17	4746.01293509879	0.836915476744178	0.107192728828337	7.8075769307492	5.82978924586145e-15	7.79451860604615e-14
ENSMUSG00000002578.18	132.667275549973	1.62749380351406	0.208482761712471	7.80637108864957	5.88581128901204e-15	7.86434062289749e-14
ENSMUSG00000021820.18	1613.87592780229	-0.720477013851997	0.0922950863510478	-7.80623370470271	5.89222751950158e-15	7.86783438523382e-14
ENSMUSG00000037321.17	381.138901614887	-1.00885058056167	0.129259010433196	-7.80487624948258	5.95599588178681e-15	7.9478560132393e-14
ENSMUSG00000035455.12	281.862081973294	1.2228271832326	0.156678603409183	7.80468523860308	5.96502323315985e-15	7.95477357324159e-14
ENSMUSG00000046761.13	443.788245546018	1.28632246467795	0.164852225163024	7.80288202604419	6.05091117944523e-15	8.06411517585176e-14
ENSMUSG00000047881.14	926.493765695606	1.0094806344906	0.129375125798076	7.80274127861458	6.05766603762718e-15	8.06792239258492e-14
ENSMUSG00000004880.11	574.111080631482	0.84965748794932	0.108969827698833	7.79718116373988	6.33053272855536e-15	8.42591870629648e-14
ENSMUSG00000004864.13	788.159426473828	1.1842815197106	0.151953004526099	7.7937354605397	6.50566779202613e-15	8.65345798788977e-14
ENSMUSG00000029730.16	1118.28484846208	0.794859170601267	0.102048275111526	7.78905052273141	6.75146083916424e-15	8.97462973591409e-14
ENSMUSG00000020897.12	341.0569357852	1.11746638501497	0.143513634573522	7.7864823668896	6.89005312188596e-15	9.15298006827174e-14
ENSMUSG00000055675.6	59.9324103351875	2.63691548495654	0.338735888389628	7.78457664315582	6.99470308283685e-15	9.2860403916276e-14
ENSMUSG00000042515.13	295.323684394541	-1.111330367818	0.142791377139916	-7.78289550866262	7.08831776842392e-15	9.40428928545319e-14
ENSMUSG00000047797.14	62.095281284699	9.4069522644579	1.20900000694106	7.78077105909936	7.20838409995705e-15	9.55745840594562e-14
ENSMUSG00000057098.14	381.196532770077	-1.18295749928053	0.152042414467866	-7.78044405188356	7.22704229196839e-15	9.57606237624007e-14
ENSMUSG00000028399.18	540.032738848487	-1.20364901884747	0.15470356326568	-7.78035743611402	7.23199232281704e-15	9.57649040981089e-14
ENSMUSG00000056671.7	148.472204667498	1.71646830665207	0.220637010777805	7.77960279919062	7.27526072373569e-15	9.62762603575176e-14
ENSMUSG00000021775.11	957.342813845709	-1.07943062414962	0.138757750044317	-7.7792456551426	7.29582691697371e-15	9.6486728243198e-14
ENSMUSG00000031093.14	1042.25025486296	1.13032377835977	0.145307423768104	7.77884397815523	7.3190259195484e-15	9.67317237911196e-14
ENSMUSG00000062510.12	95.1533109340636	1.84684602626692	0.23743478732775	7.77832956599392	7.34884203840241e-15	9.70638057873738e-14
ENSMUSG00000006362.16	38.0556422657014	3.38836660304019	0.435626542045794	7.77814544340597	7.35954309284038e-15	9.71431526737994e-14
ENSMUSG00000010048.10	371.948917735014	1.29755227367256	0.166852661103729	7.77663517674377	7.44789934048176e-15	9.82467639579037e-14
ENSMUSG00000028469.15	1880.93293334861	-0.97536869457966	0.125490424675293	-7.7724551263846	7.69792797666862e-15	1.01480264543382e-13
ENSMUSG00000026879.14	13146.9173098692	-0.894274096230976	0.115066615033794	-7.77179459018875	7.73818644439344e-15	1.01946050184348e-13
ENSMUSG00000095567.8	1475.31926792856	0.857851396998093	0.110499460489364	7.76339896320728	8.26829957126471e-15	1.08860684622434e-13
ENSMUSG00000059013.12	90.887722291052	2.46874794546368	0.318030643370996	7.76261029219058	8.31989639659144e-15	1.09470372358711e-13
ENSMUSG00000066363.12	167.271096258575	-1.70931247764414	0.220237423556093	-7.76122627137791	8.41120956044029e-15	1.10601527492016e-13
ENSMUSG00000021759.14	1078.59402094277	-0.952694511912063	0.122752907840727	-7.76107489973429	8.42125620438655e-15	1.10663326769643e-13
ENSMUSG00000069441.3	64.4042349936089	9.44919100813303	1.21820197958408	7.7566702127337	8.71882648300647e-15	1.14500984593138e-13
ENSMUSG00000055862.7	242.116256793358	-1.20137049696361	0.155002088705	-7.75067295544681	9.14068262810013e-15	1.19964938715148e-13
ENSMUSG00000044674.6	1836.2898937055	-1.05267469063866	0.135849905153005	-7.74880696054261	9.27599057566588e-15	1.21663610231025e-13
ENSMUSG00000021388.14	3046.35572083883	-1.04974768191806	0.135480368232444	-7.74833797408198	9.31030674194463e-15	1.22036363925287e-13
ENSMUSG00000048922.18	348.671882571149	1.08712269933212	0.140322104970336	7.74733745308292	9.3839338850359e-15	1.22923594695309e-13
ENSMUSG00000027993.16	1756.01065615401	0.89999380536416	0.116199762908636	7.74522927445036	9.54095297035723e-15	1.24901393818775e-13
ENSMUSG00000026600.12	1418.44633271356	-0.671217501774675	0.0866740876273052	-7.74415422358851	9.62201630129767e-15	1.25882978121339e-13
ENSMUSG00000031333.7	488.695616498565	1.2673983415475	0.163763701579202	7.73918963314673	1.00052458853917e-14	1.30814007637367e-13
ENSMUSG00000031925.17	422.652483021309	-0.977944936561847	0.126385080725064	-7.73781945583634	1.01136323819789e-14	1.32147632203167e-13
ENSMUSG00000000958.10	100.082862036333	1.73789668179076	0.224603175369375	7.7376318430613	1.01285629531587e-14	1.32259222360583e-13
ENSMUSG00000013629.16	2306.91010044441	0.815131736542403	0.105362796702988	7.73642843631244	1.02248493831318e-14	1.33432350367388e-13
ENSMUSG00000028944.14	629.406990163353	0.953140370575827	0.123224537498167	7.73498841973746	1.03412516847521e-14	1.34866342860311e-13
ENSMUSG00000035992.15	1517.73010211257	-0.947341393265511	0.122477925139714	-7.73479296113853	1.03571515629266e-14	1.34988643512527e-13
ENSMUSG00000051329.13	974.915626003247	0.858261690095313	0.110964652636668	7.73455032482755	1.0376922654609e-14	1.35161213456541e-13
ENSMUSG00000030498.15	684.049462621115	-0.836921449106461	0.108213822697925	-7.73396067379206	1.04251249888312e-14	1.35703655279145e-13
ENSMUSG00000043782.9	47.5296193033002	2.74973155948922	0.355589817834247	7.73287485068251	1.05144651494876e-14	1.36780568949683e-13
ENSMUSG00000041757.17	383.583900926356	1.00708521206573	0.130260482765197	7.73131797677328	1.06438787408218e-14	1.38307160005967e-13
ENSMUSG00000049225.14	704.57837335378	-1.05397045255958	0.13632508430158	-7.7313024082052	1.06451807454948e-14	1.38307160005967e-13
ENSMUSG00000003051.13	42.3978785079665	5.97322558934842	0.772721025594476	7.73011913937899	1.07445979057076e-14	1.39511256495879e-13
ENSMUSG00000002100.15	59.4367001114141	9.34260010835714	1.20876388001536	7.72905301260193	1.08349550075739e-14	1.40596278239347e-13
ENSMUSG00000030770.15	5941.88894458688	-0.657578746170903	0.0850911747025221	-7.72793122753084	1.09308366104259e-14	1.41751582284452e-13
ENSMUSG00000038260.10	536.277765803386	1.11999538298055	0.144935565232332	7.72754003605115	1.0964468620635e-14	1.42098689443508e-13
ENSMUSG00000069255.13	238.470760226866	1.24695684756083	0.1614287513988	7.72450283332924	1.12290743569355e-14	1.454368910923e-13
ENSMUSG00000032350.9	775.895735483823	-0.966766690374503	0.125181072036943	-7.72294624613214	1.13671119845347e-14	1.47132655874868e-13
ENSMUSG00000031762.7	420.622798990947	-1.41607399090508	0.183367672369132	-7.72259347904259	1.13986265844647e-14	1.47448359011666e-13
ENSMUSG00000044337.5	1077.93521241406	-1.12175071964923	0.145263850703936	-7.72216015349535	1.14374555950417e-14	1.47858225140898e-13
ENSMUSG00000027510.17	223.194671930677	1.67299339910704	0.216832044603644	7.71561879686726	1.20396658819847e-14	1.55546170261822e-13
ENSMUSG00000027763.13	4589.74142247525	-0.917145679808851	0.11892748179739	-7.71180610190114	1.24049505197867e-14	1.60165477796647e-13
ENSMUSG00000016487.15	4592.45785873699	-0.651375809778205	0.0845490116912538	-7.7041209205002	1.31747053199482e-14	1.69998052373421e-13
ENSMUSG00000049775.16	8931.53768841902	-1.06387752644248	0.138095226110012	-7.70394137734317	1.31932391456349e-14	1.70131134328477e-13
ENSMUSG00000028860.13	199.211565085469	1.4216448525803	0.184670174981918	7.69829157696691	1.37897427628864e-14	1.77712519279863e-13
ENSMUSG00000038859.7	360.097763991515	1.29193544878256	0.167826395819879	7.69804679693615	1.38161776724041e-14	1.7794239532405e-13
ENSMUSG00000026175.12	110.835030882222	9.27399720434085	1.20588476260648	7.69061646014615	1.4642777348102e-14	1.88471121127903e-13
ENSMUSG00000018774.13	126.586614450906	1.76089669571512	0.228994755201746	7.68968133861302	1.4750193798209e-14	1.89735712269442e-13
ENSMUSG00000043681.5	55.927939361643	9.25147919261972	1.20363767049668	7.68626590824638	1.51491483775441e-14	1.94746536627348e-13
ENSMUSG00000028266.17	991.361732240635	-0.798142478102667	0.103886981904164	-7.68279589485965	1.55653480098815e-14	1.99972692588775e-13
ENSMUSG00000028015.3	262.564595517753	-1.20047274026849	0.156355702672739	-7.67783150692715	1.61804113956966e-14	2.07745641846608e-13
ENSMUSG00000076431.4	2656.75085133331	-0.817136814379377	0.106431403554252	-7.6775912662173	1.62107750166693e-14	2.08006454135155e-13
ENSMUSG00000024056.10	366.967580764521	1.08701108634759	0.141616573893204	7.67573354208759	1.64474700873902e-14	2.10912818090901e-13
ENSMUSG00000040511.14	1823.86320967202	0.782476478578784	0.101955183310439	7.67471013412093	1.65793129316137e-14	2.12471851235671e-13
ENSMUSG00000027488.12	408.110001326874	-1.28000865222809	0.166828207937861	-7.67261524924402	1.68524420582009e-14	2.15838485939718e-13
ENSMUSG00000022594.14	977.416572057472	-0.958297416610774	0.124902848612471	-7.67234236253516	1.68883450687991e-14	2.16164550333293e-13
ENSMUSG00000035093.16	1789.99056638935	-0.726393211030371	0.0946811108258346	-7.6719971353797	1.69338735615464e-14	2.16613338135554e-13
ENSMUSG00000026398.14	56.5971196291262	9.2644114061404	1.20807401313275	7.66874488270479	1.7368750334097e-14	2.22038928761461e-13
ENSMUSG00000074480.4	879.814995168852	0.764822180268452	0.0997507214318981	7.66733482514823	1.7560694159593e-14	2.243541277908e-13
ENSMUSG00000004952.13	402.959992243699	-1.06738591421609	0.139216277911753	-7.66710567346645	1.75920838925683e-14	2.24616508528369e-13
ENSMUSG00000004207.14	19385.9084323671	-0.829255604339399	0.108167401411046	-7.66640959773226	1.76877728664279e-14	2.25699035151947e-13
ENSMUSG00000037306.13	856.759006110131	-1.05590786738171	0.137801673302363	-7.66251847366794	1.8232189634885e-14	2.32502543976103e-13
ENSMUSG00000024738.6	55.3449661592167	9.24154602899438	1.20667786557174	7.65866872399752	1.87870306680225e-14	2.39430525699545e-13
ENSMUSG00000032547.12	3306.61491574525	-0.670072951012017	0.0875899774412434	-7.65010987086407	2.00807664362821e-14	2.55760998727219e-13
ENSMUSG00000017817.11	646.611796658348	-1.18500698316759	0.154952807369027	-7.64753477712369	2.04868851015769e-14	2.60773100213615e-13
ENSMUSG00000006205.13	1421.8754863883	-0.915496466084896	0.119751053133288	-7.64499720153534	2.08949873708751e-14	2.65804273887525e-13
ENSMUSG00000040713.12	317.540145401608	-1.04936953885393	0.137330720715746	-7.64118569672385	2.15230377735136e-14	2.73625499261923e-13
ENSMUSG00000032336.17	6686.63544077142	-0.641441630172049	0.0839765814681471	-7.63833939126651	2.20041210393256e-14	2.79569854604617e-13
ENSMUSG00000028661.8	100.643536256054	9.1398747712309	1.19710650314924	7.63497211583644	2.2586930619366e-14	2.86798590815348e-13
ENSMUSG00000056999.15	2560.69532992676	0.738509681534586	0.0967313562849697	7.63464619847719	2.26441400315631e-14	2.87348722399301e-13
ENSMUSG00000002308.16	353.447351006822	1.00284728656006	0.131371015405276	7.6337027879879	2.28105448159537e-14	2.89282993906736e-13
ENSMUSG00000002835.9	461.855921274796	0.948337740625942	0.124243612789307	7.63288928368606	2.29550013083824e-14	2.90936718970967e-13
ENSMUSG00000045930.3	214.681157872983	-1.26338861834897	0.165667282212288	-7.62605990439352	2.42037393027538e-14	3.06575760311564e-13
ENSMUSG00000038619.12	2173.16199909059	-0.644589104532261	0.0845407400086038	-7.62459737715403	2.44797218476724e-14	3.09881836746957e-13
ENSMUSG00000028403.15	1006.18736672694	1.25671674789279	0.164843879180997	7.62367856262914	2.46546851340972e-14	3.1190587910783e-13
ENSMUSG00000023169.15	2335.11181108823	0.687876760055298	0.0902350950432627	7.62316213802955	2.47535635302663e-14	3.12965488323715e-13
ENSMUSG00000024036.16	34.0174736961187	5.04675660551784	0.66235630353623	7.61939846963621	2.54860582390787e-14	3.22029882401839e-13
ENSMUSG00000027186.15	83.0899212903383	7.96521256621915	1.04556377670463	7.6181030212462	2.5743080950654e-14	3.25079039924152e-13
ENSMUSG00000027956.11	190.773321990091	1.26136905609861	0.165624982232525	7.61581398588615	2.62034827368782e-14	3.30691147686078e-13
ENSMUSG00000025726.11	99.9426014370447	9.13128528558166	1.19918270232964	7.61459056058962	2.64528658473301e-14	3.33634957003163e-13
ENSMUSG00000023393.15	126.414620626045	1.51678494632165	0.199293656356511	7.61080394655569	2.72396166495426e-14	3.43348566257967e-13
ENSMUSG00000030726.16	340.621111042122	1.06237380613574	0.139595516890482	7.6103719503343	2.73308228230551e-14	3.44288520979167e-13
ENSMUSG00000054766.13	2858.41394531827	0.886058945589074	0.116449300153286	7.60896754572786	2.76294113098925e-14	3.47838154428738e-13
ENSMUSG00000038080.17	608.111841443991	1.07575046773026	0.141470063304133	7.60408557545924	2.86925355305764e-14	3.61002679560085e-13
ENSMUSG00000037902.18	895.505825969227	-0.842978620463772	0.110869499313076	-7.60334109639429	2.8858154131496e-14	3.62865866378841e-13
ENSMUSG00000022186.14	2905.093713821	-0.882416153554882	0.116071971001936	-7.60231902618562	2.90870587104676e-14	3.65522072939009e-13
ENSMUSG00000056380.13	36.13162596466	5.4059981182404	0.71180708100913	7.5947518119324	3.08382912995032e-14	3.87293759117607e-13
ENSMUSG00000027330.16	595.356487228927	0.901202938213832	0.118753617644256	7.58884618499387	3.22766629302611e-14	4.05112245401828e-13
ENSMUSG00000019877.10	7041.43180922526	-0.665725200517583	0.0877635906371916	-7.58543714636339	3.31367928350798e-14	4.15655879580392e-13
ENSMUSG00000041577.5	3948.27028080369	-0.882800749472253	0.11639434881792	-7.58456710688979	3.3359897608801e-14	4.18200969599851e-13
ENSMUSG00000020469.8	36.7365747097322	4.94316208083769	0.651827123763461	7.58354769328607	3.36231864616389e-14	4.21246422637131e-13
ENSMUSG00000039395.8	69.2729234277359	2.07297694206124	0.273398579231707	7.58225206541539	3.39607653154225e-14	4.25218366444828e-13
ENSMUSG00000043336.14	1858.73773361223	-0.981061385610907	0.12947445252446	-7.57725842034799	3.52933357898712e-14	4.41636137148104e-13
ENSMUSG00000026646.16	113.616831722721	1.70055178628556	0.22445779091503	7.57626536086385	3.5564401773514e-14	4.44759168281824e-13
ENSMUSG00000029405.16	4339.34798398423	0.893461239216977	0.117983760484534	7.57274760143024	3.65411844176424e-14	4.56698607422671e-13
ENSMUSG00000020875.9	748.112645947236	-1.03054806074265	0.136181642624816	-7.56745212408574	3.80615376701727e-14	4.75413183560388e-13
ENSMUSG00000068105.11	96.0077905575806	9.0683165901945	1.19885136461355	7.56417088712052	3.90346299108921e-14	4.87273664213349e-13
ENSMUSG00000030342.8	4386.46870847472	0.767281241285566	0.101484225476457	7.56059611908417	4.01226263186763e-14	5.00553343530827e-13
ENSMUSG00000025817.12	657.356919732691	0.837666507842473	0.110892562889393	7.55385650774417	4.22555708627712e-14	5.26845512136612e-13
ENSMUSG00000002732.14	564.756180873909	-0.90776910065759	0.120185803654071	-7.55304764005582	4.25189376079293e-14	5.29810025088087e-13
ENSMUSG00000051323.16	2721.02110814529	-0.810453512757963	0.107317751272224	-7.55190546904167	4.2893578476994e-14	5.34156674932818e-13
ENSMUSG00000087370.3	287.564199089412	1.27960161769531	0.169478572953726	7.55022652948989	4.34501830884083e-14	5.40762741660125e-13
ENSMUSG00000029650.10	76.4155153797406	2.1567960273645	0.28567485612701	7.54982799888273	4.35833440441582e-14	5.42094033462706e-13
ENSMUSG00000075334.2	120.38356764513	-1.52769491794875	0.202448731772228	-7.54608292467615	4.48544509216114e-14	5.575691115463e-13
ENSMUSG00000011349.5	51.4621374982759	9.13177709717337	1.21103174169551	7.54049359960493	4.68195883215896e-14	5.81647670763469e-13
ENSMUSG00000067780.3	680.676086076795	-1.05243126401169	0.139579587529976	-7.54000841122751	4.69941145299256e-14	5.83465619931536e-13
ENSMUSG00000026580.16	100.111985384486	-1.7585253932886	0.233464376205836	-7.53230716337717	4.98515167974948e-14	6.18571248895533e-13
ENSMUSG00000021124.13	1063.13541763314	-0.694904330844222	0.092271939785139	-7.53104716842792	5.03349997110803e-14	6.24196218705949e-13
ENSMUSG00000032741.9	1623.30510206724	0.764884783149594	0.101584903592173	7.52951232025905	5.09301806506334e-14	6.31198771812071e-13
ENSMUSG00000050917.5	92.0891166202654	9.00893814858243	1.19660360962864	7.52875728945722	5.12254990743777e-14	6.34478847601672e-13
ENSMUSG00000036052.14	318.198196745666	-1.0355157072557	0.137547651664107	-7.5284142966282	5.13602108573008e-14	6.35766916335859e-13
ENSMUSG00000022816.11	27780.7047315319	-0.654136227125332	0.0869125150590613	-7.52637553614476	5.21681603808116e-14	6.45382196892801e-13
ENSMUSG00000038587.10	5531.31398532099	0.749608633180551	0.0996272395888129	7.52413332211529	5.30711701461282e-14	6.5616129540885e-13
ENSMUSG00000020471.11	411.295647191606	1.08511020445687	0.144280807938846	7.52082151436801	5.44331182449495e-14	6.72598357203415e-13
ENSMUSG00000026181.13	1449.39755104779	-0.654987079587345	0.0871090191976862	-7.51916489957154	5.51272201027529e-14	6.80768540851239e-13
ENSMUSG00000022206.7	220.134564905779	-1.28088758594829	0.170403500251792	-7.5167915216273	5.61368247742355e-14	6.92822815952505e-13
ENSMUSG00000023066.10	333.635377109485	1.10062452853557	0.146445541477485	7.51558919057147	5.66551961200626e-14	6.98803691356934e-13
ENSMUSG00000052504.7	282.766323668968	-1.12302573027909	0.149510592105471	-7.51134561414125	5.85226605270158e-14	7.21407686079599e-13
ENSMUSG00000005397.8	10061.0185626496	-0.637026402827754	0.0848127849712881	-7.51097140653273	5.86902118565534e-14	7.2304244928279e-13
ENSMUSG00000004665.10	6513.90639025164	-0.6961682285801	0.0927084704850918	-7.50921922168966	5.94810472184062e-14	7.32349336275641e-13
ENSMUSG00000054387.13	3450.73530263098	0.950074713686699	0.126528955720099	7.5087532990346	5.96930952003908e-14	7.34523181547259e-13
ENSMUSG00000042388.14	35.8309584304472	5.40569290318162	0.719984536541318	7.50806806094702	6.00063076546775e-14	7.3793853210271e-13
ENSMUSG00000067049.8	93.4832657346113	9.02879007652453	1.20258461336304	7.5078210515894	6.01196077937025e-14	7.38892828091603e-13
ENSMUSG00000039384.8	264.002832622132	-1.1134377178979	0.148345928762463	-7.50568436347707	6.1108499161049e-14	7.50600953790049e-13
ENSMUSG00000041064.14	123.227095309272	1.65503855398411	0.220519356113858	7.50518495587109	6.13419282237469e-14	7.53021286148807e-13
ENSMUSG00000024803.9	232.41157905144	-1.41366838732	0.188381456495233	-7.50428632212942	6.17641702468718e-14	7.57755205453174e-13
ENSMUSG00000032625.14	240.546201145462	-1.09078953906373	0.145388454323126	-7.50258708053566	6.25704191924458e-14	7.67191923001215e-13
ENSMUSG00000022663.3	1002.68826744423	-0.724907574800882	0.0966280875937989	-7.50203789449107	6.28332002989655e-14	7.69957813254997e-13
ENSMUSG00000032908.9	36.3468971844899	4.37958693507083	0.58379901292437	7.50187451179915	6.29115867928057e-14	7.70462196361361e-13
ENSMUSG00000048701.13	2280.07382096157	0.672586855085388	0.0896574703559932	7.50173803047109	6.29771404470341e-14	7.70808915335461e-13
ENSMUSG00000039813.14	884.740793284716	0.868647550714932	0.115822572914578	7.49981224606	6.39093085023247e-14	7.81755885385706e-13
ENSMUSG00000025959.13	619.814611689156	-0.825632352761991	0.110088896115608	-7.49968781497241	6.3970003214981e-14	7.82036123178064e-13
ENSMUSG00000021728.8	1654.570192915	-0.743217368067611	0.0991029523690868	-7.4994472949672	6.40874841903235e-14	7.83009834880239e-13
ENSMUSG00000032802.8	1142.62548044193	-0.728288356027793	0.0971222873495938	-7.49867384616162	6.44667115436205e-14	7.87178483078651e-13
ENSMUSG00000021730.8	68.9975191672768	-2.03614423397685	0.271558948359959	-7.49798246853527	6.48075656184298e-14	7.90873930191416e-13
ENSMUSG00000021319.7	70.2483120054327	-1.99658494297462	0.26639464006943	-7.49483901948723	6.63797816152001e-14	8.09582993570888e-13
ENSMUSG00000024238.15	2480.3805419981	-0.718941343092746	0.0959330479298606	-7.49419890858033	6.6704502146069e-14	8.13064240822844e-13
ENSMUSG00000049658.13	1178.21068310997	0.971041472849195	0.129584207696984	7.49351707362252	6.70521064125925e-14	8.16820156810728e-13
ENSMUSG00000037600.16	47.6023215511766	6.56961278635524	0.876884203454216	7.49199581937532	6.78340838856223e-14	8.25860020106309e-13
ENSMUSG00000019880.10	121.934486781732	-1.83014692409546	0.244306250974605	-7.4911997412858	6.82468618579732e-14	8.30397001689871e-13
ENSMUSG00000060681.15	497.266390006649	-0.858887033397168	0.114658630804779	-7.49081885392065	6.84452298100553e-14	8.32321340410526e-13
ENSMUSG00000000223.13	147.988574913449	1.58169428468626	0.21117913370161	7.48982277255265	6.89666770230242e-14	8.37678001376486e-13
ENSMUSG00000037788.14	1519.85374541645	-0.696843151639021	0.0930385339714613	-7.48983374837755	6.89609099700778e-14	8.37678001376486e-13
ENSMUSG00000034997.5	428.591187062168	-1.17135950066991	0.156496204198761	-7.48490678522911	7.15979352713681e-14	8.69127546223757e-13
ENSMUSG00000024785.7	437.924933134133	0.959584550906234	0.128227577607494	7.48344910518025	7.2396947554947e-14	8.78311619897267e-13
ENSMUSG00000037313.16	781.085571615176	0.896676763042719	0.119875378857433	7.48007448726507	7.42804973204079e-14	9.0063471179876e-13
ENSMUSG00000034462.9	3600.58841470777	-0.694168138317398	0.092805447530883	-7.47982103191085	7.44238930800119e-14	9.01845032246491e-13
ENSMUSG00000039633.7	217.378193838661	1.23946663376909	0.165789955804312	7.47612620894888	7.65454472290276e-14	9.27010603451834e-13
ENSMUSG00000028341.9	72.9748599431949	-2.15099019070028	0.287822076515301	-7.47333288934121	7.81887159786194e-14	9.4635780971315e-13
ENSMUSG00000035439.13	314.078145975263	1.09873277978161	0.147127375298998	7.46790172494223	8.14836600750891e-14	9.85661784087737e-13
ENSMUSG00000022945.12	278.171207772356	1.07616102624876	0.144139386426595	7.46611355111337	8.25980759817348e-14	9.98558632356288e-13
ENSMUSG00000006378.15	94.5125002199009	1.7270013476741	0.231440541582948	7.46196554787764	8.52411770077036e-14	1.02991047316313e-12
ENSMUSG00000042099.16	195.755524320061	1.26534967673382	0.169620719040079	7.459876858763	8.6603380699977e-14	1.04575855912919e-12
ENSMUSG00000031451.6	2837.2668468788	-0.936111332608734	0.125526759843479	-7.4574643189706	8.82034382285923e-14	1.06445863616162e-12
ENSMUSG00000032244.9	1308.29992540314	0.794254906373838	0.106567193866275	7.45309018242991	9.11789110899951e-14	1.09972606225503e-12
ENSMUSG00000039239.14	1312.82247828863	-0.69660333143554	0.0935410858390754	-7.44703063030454	9.54644615641305e-14	1.15074429877275e-12
ENSMUSG00000079057.4	160.903806066184	-1.36060569233299	0.182725394040114	-7.44617736073564	9.60836139382686e-14	1.1575335027243e-12
ENSMUSG00000024556.4	1172.4057509496	0.861452915745273	0.115764223031068	7.44144341999409	9.95910384061941e-14	1.19909000691856e-12
ENSMUSG00000048387.8	385.461651620651	-1.32075894422823	0.177692592676446	-7.4328306224512	1.06297981491698e-13	1.27909844356609e-12
ENSMUSG00000055044.12	828.807251145509	0.979883098816107	0.131909554426576	7.42844673439888	1.09880312131391e-13	1.32143685077478e-12
ENSMUSG00000028800.15	1363.49567390765	0.738537636653786	0.0994261085887859	7.42800504954173	1.10247750973033e-13	1.32508577345462e-12
ENSMUSG00000024899.7	615.266782164719	-0.95029144931178	0.127982699928797	-7.42515550805284	1.12647487297769e-13	1.35314280011719e-12
ENSMUSG00000028962.14	1885.75409595657	-0.86115544936762	0.115988757925453	-7.4244734125103	1.13229484515687e-13	1.35934491938583e-12
ENSMUSG00000005892.4	42.6693949995392	5.64886925784533	0.761006274478387	7.42289445867868	1.1458808660053e-13	1.3748577555775e-12
